"","ANXDEP1","ANXDEP2","ANXDEP3","ANXDEP4","ANXDEP5","ANXDEP6","ANXDEP7","ANXDEP8","ANXDEP9","ANXDEP10","ANXDEP11","ANXDEP12","ANXDEP13","WITHDEP1","WITHDEP2","WITHDEP3","WITHDEP4","WITHDEP5","WITHDEP6","WITHDEP7","WITHDEP8","SOMATIC1","SOMATIC2","SOMATIC3","SOMATIC4","SOMATIC5","SOMATIC6","SOMATIC7","SOMATIC8","SOMATIC9","SOMATIC10","SOMATIC11","SOCIAL1","SOCIAL2","SOCIAL3","SOCIAL4","SOCIAL5","SOCIAL6","SOCIAL7","SOCIAL8","SOCIAL9","SOCIAL10","SOCIAL11","THOUGHT1","THOUGHT2","THOUGHT3","THOUGHT4","THOUGHT5","THOUGHT6","THOUGHT7","THOUGHT8","THOUGHT9","THOUGHT10","THOUGHT11","THOUGHT12","THOUGHT13","THOUGHT14","THOUGHT15","ATTENT1","ATTENT2","ATTENT3","ATTENT4","ATTENT5","ATTENT6","ATTENT7","ATTENT8","ATTENT9","ATTENT10","ATTENT11","RULE_BR1","RULE_BR2","RULE_BR3","RULE_BR4","RULE_BR5","RULE_BR6","RULE_BR7","RULE_BR8","RULE_BR9","RULE_BR10","RULE_BR11","RULE_BR12","RULE_BR13","RULE_BR14","RULE_BR15","RULE_BR16","RULE_BR17","RULE_BR18","AGGRESS1","AGGRESS2","AGGRESS3","AGGRESS4","AGGRESS5","AGGRESS6","AGGRESS7","AGGRESS8","AGGRESS9","AGGRESS10","AGGRESS11","AGGRESS12","AGGRESS13","AGGRESS14","AGGRESS15","AGGRESS16","AGGRESS17","AGGRESS18"
"THOUGHT9",-0.0176364301227958,0.039120218715556,0.0287535035432214,-0.0106580484468499,-0.0890672517801547,-0.0386256520907986,-0.0789653927162096,-0.0374055326936479,0.0550647938030783,-0.011230423781366,-0.0758255975599134,0.0139170717017064,0.00531555030918673,-0.00738090843586026,-0.0117663131433959,-0.00201828639015661,0.0436423641222599,-0.0531255118915679,0.0397381058405634,0.00314987931406918,0.0193872323594281,0.249668205810551,0.0687075774141034,0.192149456011538,0.11074572993996,0.0679230202427952,0.0417012593699073,0.066612494046377,0.13514020752785,0.00256888457979587,-0.00470201183162647,0.15533607716539,0.0163305410028955,0.00100724109970846,-0.0467938038248729,-0.159993280897356,0.0335266346235269,-0.0870718863988627,-0.000133500897794514,-0.0498519407977242,-0.0416237123091648,0.00360340852360264,0.0497198827482134,-0.10733908870924,0.0111961686103147,0.391994052343324,-0.0261187583498698,-0.10342945807762,-1.04444568304235,-0.120270229780533,-0.0333525199672767,0,-0.0514253255713668,-0.0744786800027847,-0.00902735275920974,0.0881717443961282,-0.0122951888643682,-0.0641721217004408,-0.0439522214986124,-0.0322502977707375,-0.0415388520901085,-0.056002728438831,-0.0461190889580113,0.0662957523308528,0.00592646345638342,-0.0261647791841401,-0.0177207414962518,-0.0528247088761012,0.0680022790260617,0.133940149063563,-0.0929746393326472,-0.0949117438571442,-0.0051063294886256,-0.0832462664201313,-0.10586087194594,0.0623605630720775,0.0600756920922709,0.106312749144042,-0.0140208451831783,0.0109945524406811,-0.00740341208424394,0.00697225281430786,-0.0714428467616329,0.276541215011547,-0.0986920968795449,0.486861669737042,0.112915768266323,-0.155712637681283,-0.0650927829235183,-0.0788554964529001,-0.0165857016253718,0.00765600932358573,-0.116924841930601,-0.0187146232169126,-0.00497393994017264,-0.0318274897003483,0.00334439007892834,-0.116126423568003,0.0046649855027559,-0.0875970873975516,0.0502275471724333,-0.0678725521164938,-0.111408651837593,-0.0157518163443027,0.0105253904686914
"THOUGHT10",-0.0271560549639292,0.0263375444775854,0.0388677095561853,-0.0302403243964218,0.0123310143927949,0.00550106161976921,-0.016599488832733,0.0686492699550796,0.0330344482508513,-0.00576261587432464,0.0186233950581378,-0.00252540712560995,0.0164222949393941,0.0190365593403703,0.0700243855897903,-0.0333949286593592,0.0218140270890467,0.0124561382167815,0.0436964625207703,-0.0201587299205069,0.0294788918114901,0.0851697744652666,0.0548303042025763,0.0623674123062956,0.00949332235811717,0.0172785545899141,0.00888711037294027,0.00235493245412283,0.0125166181423597,0.0343088640485687,0.0285010879400301,-0.0409247197130162,-0.00598521303054161,-0.0158550704751053,-0.0524356057727873,-0.0615330746223853,-0.0295882579447721,-0.0180706903762979,-0.0188393481215133,-0.0487550916774223,-0.00347440512519959,0.0118766988453499,0.00756754035082033,-0.0432472470576972,-0.152828868142337,-0.078677516791018,-0.0801392064272546,-0.0313106274590216,-0.145637911694282,-0.0708551244596472,-0.0528624664931202,-0.0514253255713667,0,0.00253359205222686,-0.0900705870928216,-0.0340803641110901,0.0191905318527681,0.341877511797592,0.00079863506093264,0.0169693630873149,-0.0303422136763667,0.0076116181596132,0.055264771965549,0.017375464868484,0.0331225250690611,0.0169703334446622,0.00964847051207374,0.0175015130362274,0.0218722792327092,-0.168347887745487,-0.0513279872096098,-0.0990024340373933,-0.0938451939475216,-0.0756366134032038,0.00555512852604065,-0.000566521656850727,-0.0206832260546229,-0.0374731767509001,-0.0615589452583666,-0.0532406033448213,-0.0252066855586691,0.0253781447862722,-0.00248141598947758,-0.956432958821948,0.13113762874184,-0.76047013210304,-0.0546027570650848,-0.0370109157183074,-0.0887347799906811,-0.0161145296576683,-0.0434167092308174,-0.0716116840733029,-0.0614745459313906,-0.0843896703829407,-0.0450844284972747,-0.0412489434334539,-0.0195645279237984,-0.0196446904319421,-0.0185426281856679,-0.0519711211524531,0.0185957415037231,-0.0231653357327202,-0.030446867601344,-0.000993652799902045,0.0198424853129517
"THOUGHT11",0.000957143078587963,0.0672055975633443,-0.0300480791847273,0.0232200540318438,0.0578450428895792,-0.0145002575168363,-0.022438243008967,-0.0030385794088737,-0.00425800714148544,-0.0193086421406533,0.0407081692585229,-0.063029261005074,0.0731128018632041,-0.0953440327440932,0.0147286880101223,0.0121819548366241,0.099459749979974,0.0207833570030826,0.0407698035813102,-0.0696311630666545,0.0209895202997961,0.0379269528941877,0.0555143977490611,0.00587360607222581,0.0374645169715139,0.0627812618949865,0.00515666057789485,0.018215998128938,-0.0178813534800031,0.0560827163618204,-0.00810529732486795,-0.0139129659051782,0.0295243213280188,0.0164881716651677,-0.0806827772736265,0.0241276985466666,-0.0232664804557249,0.0210642283507781,-0.0221491614895316,-0.0430285838744796,0.00358002987274952,0.0994612528224182,-0.0611325103411868,-0.0366226583057249,-0.121586693873468,-0.08413912308399,-0.0782587328615171,0.0214070449794261,-0.0470265154339052,-0.0582314939109413,-0.0740530727391099,-0.0744786800027847,0.00253359205222686,0,-0.011841443138504,0.0290850504234096,0.00973936604459527,-0.0399067675519973,0.0394101952474433,0.0682165721830519,0.0340262024953534,-0.020634927972927,-0.0312217467042574,-0.00892985577151784,0.0528977720626354,0.0118533112259133,-0.00925379096097445,0.0162913471288299,0.0292838024464192,0.0351609885890508,-0.0288454966994733,-0.0728013017546403,0.00762360145103635,0.000199534570529125,0.029295105360131,-0.0694550856868101,-0.0243930608494549,0.0214686639609894,0.0633943406810383,0.0766902358549204,-0.0520452167188372,-0.00977565326643159,0.0164149170928669,-0.0669169102248965,-0.0832763849136949,-0.793954275942492,0.0161256748876858,-0.0148471964608077,-0.027864621316655,0.0293803159718796,-0.04630378565687,-0.059872984947696,-0.0374059139550176,-0.114027906115394,-0.0736793944546006,-0.071766002505066,-0.0141231152934209,0.0180946850026255,0.0239184026405266,0.0350791647546669,0.0487180222083552,-0.00266746226271575,-0.0128299524317566,-0.0385861998478147,0.0389607112415691
"THOUGHT12",0.0457602940591187,0.00186891170838349,-3.07796400912386e-05,-0.00667943502107188,-0.0740184809680966,-0.0610596829725704,-0.0704468302768483,0.0231846936361504,-0.0101725306469651,-0.0735956330914425,-0.0593999185892961,0.0156017037949975,-0.0186470640432804,0.00176177665558741,0.0439352062823339,0.0368793606561197,0.03520642753182,-0.0132479789572089,0.0282701672680215,-0.0362010784351502,0.0237469415830694,0.0313403978464308,-0.00588793671640031,-0.032132714952501,0.0396238210885573,-0.0381896576045385,-0.0698040304548181,-0.0632418390582922,0.0227975472120661,-0.0315208570448446,-0.0934276420264016,-0.0476004194626617,0.000134114850653566,-0.0418034889606325,-0.0162280072614851,-0.0816249869070126,-0.00499309110316115,-0.00829212535176832,0.00597219658445303,-0.00285749042121308,0.0421105133708445,0.032786329451817,0.135518223510163,-0.0653700724655777,-0.161190171091054,0.00608651440120023,-0.0144432211278539,-0.0487519086832455,0.0554430446094222,-0.0293640912049026,0.0201320027901625,-0.00902735275920974,-0.0900705870928216,-0.011841443138504,0,0.147040428253253,-0.0559523349958204,-0.115493961862705,0.0920699084149906,0.0215357724131718,-0.0605724997890223,-0.000250148046032295,0.0235506762161664,0.0930368466597912,0.0794118115329605,0.0380142413953694,0.0384939294229608,-0.00434963867115623,0.105454597945065,-0.102224116646446,-0.00411957456352541,-0.0723772948365359,0.0209865114655799,-0.0161438093182079,-0.0232653003997148,0.00699889260196884,0.0471856815943967,0.115490050682998,0.0196122197498857,0.0525182012227728,-0.0321938847034102,0.0449089499600498,0.00163242768539802,0.0268478609102839,-0.000705496759938251,0.297271820575104,0.0616775038780016,-0.0708640669764116,-0.0384209556617979,-0.0182661888527016,0.00482606390132578,0.00819037173212156,-0.0807772764073879,-0.0148246552482186,-0.00257976310322905,-0.0378420425708965,0.0244754541325714,-0.0149704750393292,0.0368172416175572,-0.0107643414188945,0.0785598730724396,-0.0104698409488924,-0.0354683918411067,0.00589026280756622,0.0503886928030474
"THOUGHT13",-0.0295888330678342,0.0229454015119263,0.016708235860928,0.00570013372479872,-0.0398528707887965,-0.051354292299059,-0.0262421009773898,-0.00299831184415184,-0.0233242086047992,-0.0238087564876058,-0.00774234982687266,0.0593148963524947,0.0098213362596225,0.0174718880605476,0.0667676437125471,-0.0148515101512347,0.0282518553650941,-0.0221666342890298,0.0385085725935869,-0.0478980521382775,0.0291576054088116,0.0552577831959009,-0.0136895274632448,0.00874885640548151,0.0494004545074797,-0.0128226141184273,-0.0465276516590365,-0.0323067397624709,0.0298228910691085,-0.00420555807058626,-0.0819767761747931,0.00398689938043084,-0.0286031967746536,-0.00396954167639418,-0.0191911540617345,-0.0773702035751982,-0.0315917430589747,0.0045325362368846,0.0312242244035248,-0.0162406938442252,0.067086029725975,0.059003644313,0.10618122128073,-0.0298154385910535,-0.12893994233492,0.0344690012909764,-0.0403362861454523,-0.0374329007302311,-0.0600169864438448,-0.0776565971659254,-0.00865066034086548,0.0881717443961282,-0.0340803641110901,0.0290850504234096,0.147040428253253,0,-0.00973991252543552,-0.0942349876766509,0.0521570964781949,0.0230874618869441,0.0393483613387441,-0.0143422313222162,0.0130039049932625,0.108785017431601,0.155448834209345,0.0258046969145416,0.0135184812568631,0.0175395622782243,0.126068560851221,-0.0235323545056724,0.00779938823894644,-0.106464137910848,0.00826168067492017,-0.0403457358586535,0.0370177768822311,-0.0215686637714131,0.0446697702341474,-0.0350701021945709,-0.0122163041044673,-0.0399672193314581,-0.0143853623829275,0.0402309402323772,0.0104040811867907,0.0208973160693237,-0.000252145416217542,-0.751451968166936,0.0988643529341557,-0.0773866072725761,-0.046835461188823,-0.0390975471634212,-0.0126804946185013,-0.0182325371864868,-0.121445438844407,-0.0478024108770537,-0.0777130800284427,-0.0430645361020495,-0.0229631847119726,-0.0401234940063211,0.0287483965564521,-0.00300433663821431,0.113495590680831,-0.0120800471435042,-0.0942537573195075,-0.033248708770882,0.0663196358577837
"THOUGHT14",0.0024880227828985,0.010545488826494,-0.0202028219816668,0.00662080674219434,0.0121257363939019,-0.075965482590958,-0.025810423791801,0.0147038399221696,0.0129747792428279,0.0100552171753716,0.0335701648996658,0.0260645566364045,0.0454096311292203,-0.102390422203129,-0.0409683085308895,-0.0666205561787431,-0.0231603054795134,-0.0297827585609788,-0.000454601612314004,-0.0234462084573517,-0.0637499128492892,0.227805549666474,0.0598877332524679,0.100601037603801,-0.0131490590055725,0.0964291296723822,0.107610902982928,0.07390480266163,0.0254028485518429,0.078635475598069,0.078314650320877,0.0485218365253381,-0.0238294699346535,-0.0362667395258482,-0.0676474677026103,-0.0665734340637086,-0.106657352600106,0.118549135319488,0.00776643475380437,-0.064793932732536,0.0721768255912636,-0.00550684289862508,-0.0128687101766835,-0.0354793629864452,-0.0742841617451381,-0.0180136690057428,-0.0247701875908199,0.0472112619047304,0.000123138286124591,-0.033832509912874,-0.0409182742372461,-0.0122951888643682,0.0191905318527681,0.0097393660445953,-0.0559523349958203,-0.00973991252543552,0,0.0729340425074513,-0.0345420728268478,-0.0149995153295722,0.0458625352259939,-0.031964678706322,0.0189154203762029,-0.0465415474590064,0.0427691236385969,0.0246538540785664,-0.0346860195516956,0.00486381408805431,0.00212711669092455,-0.1101812184174,-0.077819847693401,-0.0308545502490508,0.0423809002960013,0.00490397890617214,0.062604064263631,0.00286481255702414,-0.0302476981589207,-0.0138260980359704,0.00236754261302252,0.0307061303456967,-0.0457680258230109,0.0664252985981003,0.0579188773002796,0.261356090112102,-0.0563676513978139,-0.771526428575954,-0.0119763797431448,-0.0240925158654692,-0.0414066106807901,0.00270170926423266,-0.00466700059648797,-0.0382573677993974,-0.034689969180698,-0.0207091041375402,-0.00299876848807146,-0.033349793090456,-0.0266871080846283,0.00423261056623134,-0.0146269803626447,-0.00546353558124915,-0.0156006399567175,0.0510337876664742,0.00594370569842362,-0.0169440293013398,0.0400653631158919
"THOUGHT15",-0.023506308081746,0.0555733735304639,0.0775535406488077,0.00478447386139291,0.0237133616755083,0.0159027088384626,0.01901117157153,0.112115391044341,0.119770883054033,0.0406720212285884,0.0259765344031807,-0.0130745003858697,0.133503938170426,-0.0312948354597596,0.0373287255724996,-0.0436505156510404,-0.0171958728154772,0.00892153760903244,0.0871243216346551,0.0739526450492376,0.0108195806886748,0.23635362491956,0.0901081639112648,0.0945354427112023,0.0796388951852622,0.0760251896453821,0.0763532137989358,0.0630068315191896,-0.0344227516864044,0.0158748405613438,0.0816042643946107,0.00326622856498601,0.0170235727155688,-0.0223951999884666,-0.0784324846957234,-0.0940113282538769,-0.0416014140071379,-0.00677194490531091,-0.0657031299941213,-0.0742221600394279,-9.45007300451328e-06,-0.0242086728555239,-0.0519514413845253,-0.0544107147101348,-0.087029645605244,-0.0842248905743727,-0.047277804006121,-0.033378691045251,-0.139715149745922,-0.0710917556429359,-0.115752065530497,-0.0641721217004408,0.341877511797592,-0.0399067675519973,-0.115493961862705,-0.0942349876766509,0.0729340425074513,0,-0.0157860951758296,0.0028307162591934,-0.0672362080617683,0.00478662646668299,0.0325248542864856,0.0152902503274302,0.0311414952406292,0.00869495068837473,-0.0181341717881592,0.000287880054112732,-0.0115660011673163,-0.13375465822185,-0.10256169140475,-0.100934277090891,-0.113194474062844,-0.10160888714904,-0.0428675096157471,0.0123240252208361,-0.0692753683533036,-0.117022638671626,-0.0861587968540337,-0.144596926642853,-0.0563071787268697,-0.0571792402628211,-0.00265714416253261,-1.0041979587025,-9.11866874727107e-05,-0.792106670337185,-0.0556885033321803,-0.0368587575711266,-0.105357979923408,-0.0113743140324772,-0.0655921304138927,-0.100602094257512,-0.0539399955680663,-0.0988638312199436,-0.0558559666571451,-0.094089985870463,-0.0433328327850716,0.00533605892668526,0.0143199310272875,-0.0138048606618577,-0.0395263524867128,-0.0769331571400512,0.00153394145426478,-0.0485463602818075,0.0379851496318303
"ATTENT1",0.0896464352576603,0.0186503086844603,-0.00032199641360714,-0.0144179945611396,-0.0990172356271577,0.0481787499588455,0.0706587878454647,0.0136213386636372,0.013624248696715,-0.0317666382233856,-0.0191036303661075,0.00591358376112328,-0.0560856029236015,0.0417998354528335,0.0299155052702165,-0.00271429905188042,-0.0484899399766621,0.0139346578929113,0.033582746259708,-0.0597955046085267,0.00237919738761977,-0.00540067970937474,0.0371584061319926,-0.0298421121601999,0.0481281994774527,-0.0398092200689402,-0.07541027462745,-0.075656189959768,-0.00464221673437415,-0.0215626529011542,-0.0803430026680992,-0.0470973781992647,0.112227004033437,0.019118645906287,0.0508824926425093,0.0022836109581712,7.19207019778123e-06,0.0397480738743684,0.0907002785895448,0.0993031982266447,0.115223665529808,0.210300497159151,0.170667043422267,0.0402887433442627,0.0121906352340679,-0.0448296727955776,0.0501605960822876,0.0410894881765434,0.107213468294006,0.0430546483318438,0.0837394307460796,-0.0439522214986124,0.000798635060932584,0.0394101952474433,0.0920699084149906,0.0521570964781949,-0.0345420728268478,-0.0157860951758296,0,-0.0306477532033147,-0.131890697935529,-0.0467520733454033,-0.0573865754667445,-0.0426485333872675,-0.0564787429785767,-0.0742522317247838,-0.00579708238264826,-0.0719128654085873,-0.06527787977344,0.151617789717873,0.0257708780452702,-0.0164112461654573,-0.0419764686788484,0.0198161237225666,-0.0936763713771507,0.0439832055129796,-0.0597247658480579,0.0229068551794279,-0.0120840143384635,-0.00195732443830698,-0.0369689611647321,-0.0140828001422414,0.096340135527282,0.104831656661037,-0.103784468634638,-0.817045172738221,0.00700133616244908,0.025213649276675,-0.017281642147524,0.0895897475871796,0.00674371375461352,-0.0083727995164683,0.0457806829484924,0.0389351668167504,-0.0404927886218849,-0.0280744853005702,0.0102740992356302,-0.0407925842677618,-0.026517884503953,0.017802246948999,0.00197913925129528,-0.058754301971663,-0.00509221673073457,-0.0511057111611604,0.0669859215395732
"ATTENT2",0.0233000306088341,-0.0220143947045035,-0.0459452392328031,-0.0300904974307936,-0.091924765588302,-0.00713476022662296,0.0207295147933065,-0.0101358103971372,-0.035930382071527,-0.0367700042762611,-0.0196223026282942,-0.0306178606877828,-0.052487509666452,0.0757969169062926,-0.0143038193628307,-0.0158247267829485,-0.00363203316174315,-0.0542069794120544,0.0602308161590625,-0.0397232839096211,-0.0298174324465302,0.00809506107970437,-0.00275452591545006,0.00517415388610987,0.0435258187566487,0.0251616628145505,-0.0272740525522759,-0.0286797329193034,-0.0136877026723125,0.00863740406212277,-0.0332052319110837,-0.0353610894777058,0.0249502401950324,0.0310337800082596,-0.0101240569432394,-0.00935835414401326,-0.013303779441739,0.026568753766076,-0.00184534577077156,0.0174069559606509,0.0791371979797543,0.0508886550074928,0.00758335430770868,0.050758738669285,-0.0373435110499729,-0.0335188067307018,0.0206235973592024,0.0261716702165681,-0.0147431949112752,-0.0189350982257774,-0.0100045691706683,-0.0322502977707375,0.0169693630873149,0.0682165721830519,0.0215357724131718,0.0230874618869441,-0.0149995153295722,0.0028307162591934,-0.0306477532033147,0,-0.0780093160589234,0.0310888258776452,-0.0566799370256075,-0.0409309231343848,-0.00023432124125411,-0.102161952838203,0.0208847486581466,-0.000332724247917526,-0.075355213890923,0.008343279079606,0.0383948822092033,0.0355674347638082,0.0193249297321649,0.0662093471378977,0.0296016615304464,0.0202191022859791,0.0308285756920007,-0.0202931769851303,-0.00126017304108594,-0.0231495301026334,-0.0441949294660839,-0.0424920639881375,-0.00202998310868532,-0.0725109428379417,0.0072063055084991,-0.0780258385692997,0.0264919159139925,0.0859195711590809,-0.0168063032515103,0.0610783582672962,0.0496329203248516,-0.00168986421824541,0.0498164074749511,0.0615428279546238,-0.0376277797280704,-0.0532126343186877,-0.0321090465139695,0.0189717982890552,0.0242242574332747,-0.00181547889919637,-0.0120512935037038,0.000408498993208994,-0.0179226952506846,-0.0248866747138414,0.0465428428710977
"ATTENT3",-0.0203688385200742,-0.0218851404436064,-0.12094603351732,0.00378419816050057,0.0465913808729565,-0.000727306075643031,-0.0444514110390549,-0.0303875794952296,-0.107623455511367,-0.0669999134564791,-0.0199680690557121,-0.0269601084291859,-0.034106883418397,-0.0400671536978544,-0.108725577202267,-0.0917522694780505,-0.0143579496186557,-0.152741115386395,-0.0882174456655475,-0.0809019869661464,-0.175521197745167,0.017121906309098,-0.0158221620394862,-0.0915586414199213,-0.0547733677754662,0.0315535403102544,0.011782027813234,-0.00871742550139926,-0.048026755968746,0.00254433130685372,-0.00582660252435238,-0.0123153105356138,-0.032635004683709,-0.0226151872153246,0.0159755497464674,0.155055715011712,0.0125200624686243,0.0218871867324137,-0.0319775013330879,-0.00605152141550225,-0.0446092374193337,-0.0126199885843341,-0.0454916334019442,0.0597867208013909,-0.0872693171525891,-0.00830619738444993,-0.00967559664905482,0.0908513215064637,0.0644298519371125,0.0713578455726417,-0.0478599622225555,-0.0415388520901085,-0.0303422136763667,0.0340262024953535,-0.0605724997890223,0.0393483613387441,0.0458625352259939,-0.0672362080617683,-0.131890697935529,-0.0780093160589234,0,-0.178760882299311,-0.0733211824335062,-0.212742270444353,-0.0869179079674093,-0.0487526539911572,-0.180370962680704,-0.15616079133992,-0.185095787094759,0.0439786450092997,0.0831230279897388,0.0865026972897789,0.107915755904295,0.140567080685141,0.157972085225721,0.0263222585580197,0.017301253658157,0.0907446295591156,0.0468748719746847,-0.00893936451247351,0.071321727392625,0.0997776108419624,-0.0372781929364931,-0.986490137426352,-0.0178915986409426,0.0681593320145332,0.068428729951836,0.170497245999818,0.199141125278766,0.136483481634806,0.00768044668629853,0.0682725132589329,0.0928860090574765,0.0655345553795543,0.0970528800868239,0.0826597685210644,0.0043423910922375,0.0562828438448832,0.0125448704844108,0.0324840969941227,0.0247448040240749,0.212248398644268,0.0573668974086611,0.117816583165405,0.125015864460897
"ATTENT4",-0.0242844057789008,-0.0389594014937362,-0.0574411509056067,-0.0652394869799461,-0.17220881668551,-0.0807599341432496,-0.0390385273672281,-0.0438548951697518,-0.0615523200897333,-0.115082211270828,-0.0853676913624825,-0.065080581320869,-0.123117959311398,-0.00152614466722123,-0.0814504429591183,-0.0827977645282834,-0.0876513156261494,-0.0919309730681519,-0.0347007031319645,-0.117747679172885,-0.0774246272959364,-0.0193535617591147,-0.0353392628149706,-0.0471965180719838,-0.0293675042687128,-0.0715835653258285,-0.0652432165068712,-0.122627872969813,-0.00794611753302749,-0.0411496336021231,-0.117475946179074,-0.0657174988859651,0.00997695830541112,-0.0446047661709875,-0.0531725794010713,-0.0979528901335726,-0.119730266557082,-0.00385489068463291,-0.022525687559594,-0.0508218019803714,0.056657307353661,0.025082761868809,0.091684916611537,0.0936298854238823,-0.0999229314886725,-0.045385559051945,0.059572426683984,-0.0197898927725257,-0.0709384652801461,-0.0640399271798916,0.0437711455208848,-0.056002728438831,0.00761161815961314,-0.020634927972927,-0.000250148046032295,-0.0143422313222162,-0.031964678706322,0.00478662646668299,-0.0467520733454034,0.0310888258776452,-0.178760882299311,0,0.0918635456543393,-0.0257017217578362,-0.001535413915148,-0.121772652620623,0.0425897193086526,0.103852426399266,-0.0611840651212956,-0.0377458211759711,-0.0236628664035021,-0.0155566607197095,-0.000859335311331477,-0.00433728412524281,-0.0337675831568751,-0.0547029043896619,-0.0226558729787202,-0.0400063715075405,-0.0515105118914532,-0.0199112509040746,-0.0783079573909661,-0.105971003942789,-0.0124537642403297,-0.134536951600499,-0.110262216001412,-0.0913951504967794,-0.0686220107200226,-0.0416527256553834,-0.0923384714937855,-0.000505490751267101,-0.0062883914409978,-0.0640221244547687,-0.0411769999854921,0.0946769345283121,-0.0395292806937158,-0.116710027722997,-0.0884198084130509,-0.0898977177831206,-0.0746264543823286,-0.113091259047643,-0.0845160408201398,-0.0512131917260248,-0.0798212732981409,-0.120481150792463,0.0452380442438103
"ATTENT5",0.0127231764185582,-0.0384607112071228,-0.0716101574027446,-0.0565129741502861,-0.123813979296789,-0.0701413131624962,-0.055386639272126,0.0298675530575577,-0.0423678542877592,-0.0559727377440492,-0.113726425288144,-0.0238100829799003,-0.102249890371685,-0.0373337006662584,-0.0937523483152532,-0.0858370115073771,-0.0927529101362689,-0.142968979367515,-0.156510936003817,-0.108515221323913,-0.126074309447475,0.0140454044991411,-0.0365821762570385,-0.0514616400081243,-0.0757006722300055,-0.056849747946773,-0.0613582416596784,-0.103263744803628,-0.0452723808270598,-0.0507364235732921,-0.0946323071507702,-0.0334328559012992,0.0259752351389829,-0.0344424118438273,-0.0319415246692662,-0.0581399706673845,-0.0653428534791537,0.0429366599075204,-0.0339304498317813,-0.0411657570028504,0.0371912801870753,-0.0021023572587362,0.0599547695060456,0.113223268512585,-0.131428305660403,-0.0399639825279974,0.167550000072499,0.0381333006368034,-0.0120640222990571,0.0147683981033009,0.0893191045636464,-0.0461190889580113,0.055264771965549,-0.0312217467042574,0.0235506762161664,0.0130039049932624,0.0189154203762028,0.0325248542864855,-0.0573865754667445,-0.0566799370256074,-0.0733211824335062,0.0918635456543393,0,-0.115898606643171,-0.0791990145801918,-0.0100812719690834,-0.0794051913132761,0.0388099742602872,-0.136832305430354,-0.145260513436313,0.0322813853168425,0.0438251051828676,0.0561590483837623,0.0208781696173791,0.0198551205213906,-0.0162303197664191,0.0157649142016696,-0.0343642721288316,-0.00772852046676265,0.0063600502676997,-0.0151456115653471,0.00981677879779802,-0.0170236459357583,-1.1042033900665,-0.103558860964655,-0.863816112327856,-0.0414043637389472,0.0233672966810156,-0.0332597061058701,0.0993030632118408,0.0519321822114924,0.00481358280860988,0.0264159080375111,0.141176205248228,0.00953218870479267,-0.0382676097452316,-0.0147769654807839,-0.0474006369616332,-0.0299361251781721,-0.0869143274671952,-0.0254150970205048,0.019738381927447,-0.0235365705295692,-0.0791148017582728,0.152644672519517
"ATTENT6",0.14482800820985,0.0523621463475761,0.0352110705935357,0.0719389854515861,-0.0435208057310205,-0.0150193451024391,0.0286294460709363,0.0804280314634147,0.0796371186488369,0.0682872237040443,0.0348643382941994,-0.00573912400290083,-0.0138466501978487,0.100574964922431,0.086124816746478,0.0902982973739332,0.0692942508136533,0.115445885988977,0.159792093345737,0.0178392920902554,0.0985797659655271,0.0488259687027131,0.0446328410962736,0.122634528338024,0.161534373925227,0.0217298377371551,-0.0163940347059874,-0.0627802558950562,0.0876647193427224,0.0381393321234433,-0.0707246712949603,-0.0216139820984591,0.111735859574885,0.101257881319602,-0.0589513514106359,-0.0397303105024675,0.0194519074618069,0.0229671619374394,-0.00750261320059925,-0.0359380399508825,0.101737467613962,0.0547625044819756,0.127047585929868,0.0994497950060101,0.011535961285557,4.93755270514207e-05,0.0942586592656141,-0.0234669947546279,-0.102726937802311,-0.0819106123220076,0.0938709314296938,0.0662957523308528,0.017375464868484,-0.00892985577151778,0.0930368466597912,0.108785017431601,-0.0465415474590064,0.0152902503274302,-0.0426485333872675,-0.0409309231343848,-0.212742270444353,-0.0257017217578362,-0.115898606643171,0,0.129583156201624,-0.185546786774433,-0.0564718165303103,-0.0586973571368943,0.160984279742643,-0.886140543195867,-0.0126786626178939,-0.114445415494023,-0.0379456640100404,-0.050902985698575,-0.0458972513263695,-0.0545120815373673,-0.0235518776991384,-0.0525025579302161,-0.0889131014722315,-0.0457033769444672,-0.106462506366638,-0.0840648984187242,0.0195186858087361,-0.963512680672294,-0.108801483858818,-0.739077727900226,-0.104688577453516,-0.102683956577921,-0.123208398122261,-0.0210110650727535,-0.0272128076777287,-0.0742497451604409,-0.103348773584945,-0.0324710341131201,-0.0949865501114801,-0.114105317783374,-0.0387267673046329,-0.114331252731733,-0.0244473466056066,0.0206768311611491,0.0448507885345376,-0.0655077921437074,-0.111948476353567,-0.155016452945682,0.0120862221603972
